1.863702487119822393e-01
1.301656596964692880e-01
3.179537159379409793e-06
2.560439959818003732e-06
7.619478990362746812e-07
3.400961204718200515e-06
4.852463981721092083e-06
2.558845994678525530e-07
3.915753001296129423e-06
3.265641486523180119e-06
2.130882062591077956e-06
1.470832967112362320e-06
4.589457053772034129e-07
2.596033299687827165e-06
1.764222255340382445e-06
5.647461732349787573e-06
2.966295094102780748e-06
6.207975555547516223e-06
7.530742395126257361e-06
2.003928944984189981e-06
5.783106462047057437e-06
1.424072216982878885e-06
0.000000000000000000e+00
5.516275893282789286e-06
2.162018773719865802e-06
3.396483148180512748e-06
4.136804193016250540e-06
4.779973128357453738e-06
1.634217070949735736e-06
6.153826832970578828e-06
0.000000000000000000e+00
7.211008692452716931e-06
2.523643313826593366e-06
1.217048107130439551e-06
2.304265697328640400e-06
6.837163855960201857e-06
1.701964430578768829e-06
3.544693921923093960e-06
6.592992596476500136e-07
2.517939640646796341e-07
3.910926483464412642e-06
4.648425026271148670e-07
4.875786066293359733e-06
4.477955823554343775e-06
5.068570240884644698e-07
2.434557801849171786e-06
5.757051920961950312e-07
1.016524040841311971e-06
1.680067925213080057e-06
1.625139320056474043e-06
1.913799043595522839e-06
1.685137569284758484e-06
8.524116687081526410e-07
2.804870540070350635e-06
3.266058385383922848e-06
1.062649809312698675e-06
2.022573750838966847e-06
2.245848540583506658e-06
1.718700097634379806e-06
1.330866847450260853e-06
3.462467552371871096e-06
1.058962331710293229e-06
2.802408363475312965e-06
2.116287693573482495e-06
1.161985945822948318e-03
1.400547040670670641e-03
2.422806120583691769e-01
9.994309000495250894e-02
2.970019627210932628e-02
6.217539038251837513e-02
1.083351084342003799e-02
1.419697771161463826e-02
5.552070215342315906e-04
4.740132947179576291e-03
6.365908076617716495e-03
4.462302341643755409e-03
8.970240130962555888e-04
1.509199805910338920e-04
6.291452665190883607e-03
1.966295213157246910e-03
1.513461004931168120e-03
7.939936006088532672e-02
4.216027776121555274e-04
2.752028352041948484e-02
2.724834794371368968e-02
3.609820577746495306e-03
2.995159700839822997e-02
1.526251953493515390e-02
1.124942763177766251e-02
